index,brand,gender,size,title,category,size_detail
1474,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL""]",SPRZ NY K.Haring그래픽T(반팔),UT,"[{""가슴너비"": ""46.5"", ""소매길이"": ""19.5"", ""전체길이A"": ""64"", ""어깨너비"": ""41""}, {""가슴너비"": ""49.5"", ""소매길이"": ""20.5"", ""전체길이A"": ""67"", ""어깨너비"": ""42.5""}, {""가슴너비"": ""52.5"", ""소매길이"": ""22"", ""전체길이A"": ""70"", ""어깨너비"": ""44""}, {""가슴너비"": ""56.5"", ""소매길이"": ""23"", ""전체길이A"": ""73"", ""어깨너비"": ""46""}]"
1475,Uniqlo,female,"[""S"", ""M"", ""L"", ""XL""]",웜패디드코트,다운,"[{""가슴너비"": ""47.5"", ""어깨너비"": ""39.5"", ""전체길이B"": ""88""}, {""가슴너비"": ""49.5"", ""어깨너비"": ""40.5"", ""전체길이B"": ""90""}, {""가슴너비"": ""52.5"", ""어깨너비"": ""42"", ""전체길이B"": ""92""}, {""가슴너비"": ""55.5"", ""어깨너비"": ""43.5"", ""전체길이B"": ""94""}]"
1476,Uniqlo,BABY,"[""80"", ""90"", ""100""]",BT DPJ그래픽T(반팔)D,상의,"[{""가슴너비"": ""29"", ""어깨길이"": ""25.5"", ""전체길이A"": ""35"", ""소매길이"": ""7""}, {""가슴너비"": ""31"", ""어깨길이"": ""27"", ""전체길이A"": ""38"", ""소매길이"": ""8.5""}, {""가슴너비"": ""33"", ""어깨길이"": ""28.5"", ""전체길이A"": ""41"", ""소매길이"": ""9.5""}]"
1477,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL""]",Star Wars피케폴로셔츠(반팔),폴로셔츠,"[{""가슴너비"": ""48"", ""어깨길이"": ""41.5"", ""전체길이A"": ""64"", ""소매길이"": ""19.5""}, {""가슴너비"": ""51"", ""어깨길이"": ""43"", ""전체길이A"": ""67"", ""소매길이"": ""20.5""}, {""가슴너비"": ""54"", ""어깨길이"": ""44.5"", ""전체길이A"": ""70"", ""소매길이"": ""22""}, {""가슴너비"": ""58"", ""어깨길이"": ""46.5"", ""전체길이A"": ""73"", ""소매길이"": ""23""}]"
1478,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""3XL""]",Dry EX쇼트팬츠,쇼트팬츠,"[{""밑위길이"": ""24"", ""엉덩이둘레"": ""94"", ""밑단폭"": ""23.5"", ""허벅지둘레"": ""31""}, {""밑위길이"": ""24.5"", ""엉덩이둘레"": ""100"", ""밑단폭"": ""24.5"", ""허벅지둘레"": ""33""}, {""밑위길이"": ""25.5"", ""엉덩이둘레"": ""106"", ""밑단폭"": ""25.5"", ""허벅지둘레"": ""34.5""}, {""밑위길이"": ""26"", ""엉덩이둘레"": ""112"", ""밑단폭"": ""26.5"", ""허벅지둘레"": ""36.5""}, {""밑위길이"": ""27"", ""엉덩이둘레"": ""120"", ""밑단폭"": ""27.5"", ""허벅지둘레"": ""38.5""}, {""밑위길이"": ""28"", ""엉덩이둘레"": ""128"", ""밑단폭"": ""29"", ""허벅지둘레"": ""41.5""}, {""밑위길이"": ""28.5"", ""엉덩이둘레"": ""132.5"", ""밑단폭"": ""30.5"", ""허벅지둘레"": ""43.5""}]"
1479,Uniqlo,BABY,"[""60""]",BN크루넥바디수트2P(반팔)B 60cm,신생아,"[{""가슴너비"": ""22"", ""전체팔길이"": ""16"", ""전체길이A"": ""38.5""}]"
1480,Uniqlo,male,"[""M"", ""L"", ""XL"", ""XXL""]",SUPIMA COTTON보더복서브리프A,트렁크스·브리프,"[{""허리둘레(신체)"": ""76~84"", ""사이드길이"": ""28""}, {""허리둘레(신체)"": ""84~92"", ""사이드길이"": ""29.5""}, {""허리둘레(신체)"": ""92~100"", ""사이드길이"": ""31.5""}, {""허리둘레(신체)"": ""100~108"", ""사이드길이"": ""33.5""}]"
1481,Uniqlo,BABY,"[""80"", ""90"", ""100""]",BT레깅스(카모플라주),상의,"[{""엉덩이둘레"": ""51"", ""다리길이"": ""24.5""}, {""엉덩이둘레"": ""54"", ""다리길이"": ""30.5""}, {""엉덩이둘레"": ""57"", ""다리길이"": ""37.5""}]"
1482,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL"", ""XXL""]",SPRZ NY그래픽T(반팔)앤디워홀,UT,"[{""가슴너비"": ""45.5"", ""어깨길이"": ""40"", ""전체길이A"": ""64.5"", ""소매길이"": ""17.5""}, {""가슴너비"": ""48.5"", ""어깨길이"": ""41.5"", ""전체길이A"": ""67.5"", ""소매길이"": ""18.5""}, {""가슴너비"": ""51.5"", ""어깨길이"": ""43"", ""전체길이A"": ""70.5"", ""소매길이"": ""20""}, {""가슴너비"": ""55.5"", ""어깨길이"": ""45"", ""전체길이A"": ""73.5"", ""소매길이"": ""21""}, {""가슴너비"": ""59.5"", ""어깨길이"": ""47"", ""전체길이A"": ""76"", ""소매길이"": ""21""}]"
1483,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL"", ""XXL""]",SPRZ NY그래픽T(반팔)키스해링I,UT,"[{""가슴너비"": ""46.5"", ""어깨길이"": ""41"", ""전체길이A"": ""64.5"", ""소매길이"": ""19.5""}, {""가슴너비"": ""49.5"", ""어깨길이"": ""42.5"", ""전체길이A"": ""67.5"", ""소매길이"": ""20.5""}, {""가슴너비"": ""52.5"", ""어깨길이"": ""44"", ""전체길이A"": ""70.5"", ""소매길이"": ""22""}, {""가슴너비"": ""56.5"", ""어깨길이"": ""46"", ""전체길이A"": ""73.5"", ""소매길이"": ""23""}, {""가슴너비"": ""60.5"", ""어깨길이"": ""48"", ""전체길이A"": ""76"", ""소매길이"": ""23""}]"
1484,Uniqlo,KIDS,"[""S"", ""M""]",GIRLS레귤러삭스2P(도트),삭스,"[{""대응사이즈"": ""16~21""}, {""대응사이즈"": ""22~24""}]"
1485,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL""]",DPJ그래픽T(반팔)G,UT,"[{""가슴너비"": ""43.5"", ""어깨길이"": ""38"", ""전체길이A"": ""61"", ""소매길이"": ""19""}, {""가슴너비"": ""46.5"", ""어깨길이"": ""41"", ""전체길이A"": ""64"", ""소매길이"": ""19.5""}, {""가슴너비"": ""49.5"", ""어깨길이"": ""42.5"", ""전체길이A"": ""67"", ""소매길이"": ""20.5""}, {""가슴너비"": ""52.5"", ""어깨길이"": ""44"", ""전체길이A"": ""70"", ""소매길이"": ""22""}, {""가슴너비"": ""56.5"", ""어깨길이"": ""46"", ""전체길이A"": ""73"", ""소매길이"": ""23""}]"
1486,Uniqlo,KIDS,"[""110"", ""120"", ""130"", ""140"", ""150"", ""160""]",BOYS Dry EX크루넥T(반팔)카모플라주,티셔츠·가디건,"[{""가슴너비"": ""36"", ""어깨길이"": ""29"", ""전체길이A"": ""46"", ""소매길이"": ""14.5""}, {""가슴너비"": ""38"", ""어깨길이"": ""30.5"", ""전체길이A"": ""49"", ""소매길이"": ""15.5""}, {""가슴너비"": ""40"", ""어깨길이"": ""32"", ""전체길이A"": ""52"", ""소매길이"": ""17""}, {""가슴너비"": ""42"", ""어깨길이"": ""33.5"", ""전체길이A"": ""56"", ""소매길이"": ""18""}, {""가슴너비"": ""45"", ""어깨길이"": ""35.5"", ""전체길이A"": ""60"", ""소매길이"": ""19""}, {""가슴너비"": ""47"", ""어깨길이"": ""37"", ""전체길이A"": ""64"", ""소매길이"": ""20.5""}]"
1487,Uniqlo,KIDS,"[""100"", ""110"", ""120"", ""130"", ""140"", ""150""]",BOYS Disney Project그래픽T(반팔)C,UT,"[{""가슴너비"": ""32"", ""어깨길이"": ""27.5"", ""전체길이A"": ""42"", ""소매길이"": ""11""}, {""가슴너비"": ""34"", ""어깨길이"": ""29"", ""전체길이A"": ""45"", ""소매길이"": ""12.5""}, {""가슴너비"": ""36"", ""어깨길이"": ""30.5"", ""전체길이A"": ""48"", ""소매길이"": ""13.5""}, {""가슴너비"": ""38"", ""어깨길이"": ""32"", ""전체길이A"": ""51"", ""소매길이"": ""15""}, {""가슴너비"": ""40"", ""어깨길이"": ""33.5"", ""전체길이A"": ""55"", ""소매길이"": ""16""}, {""가슴너비"": ""43"", ""어깨길이"": ""35.5"", ""전체길이A"": ""59"", ""소매길이"": ""17""}]"
1488,Uniqlo,KIDS,"[""100"", ""110"", ""120"", ""130"", ""140"", ""150""]",BOYS Disney Project그래픽T(반팔)F,UT,"[{""가슴너비"": ""32"", ""어깨길이"": ""27.5"", ""전체길이A"": ""42"", ""소매길이"": ""11""}, {""가슴너비"": ""34"", ""어깨길이"": ""29"", ""전체길이A"": ""45"", ""소매길이"": ""12.5""}, {""가슴너비"": ""36"", ""어깨길이"": ""30.5"", ""전체길이A"": ""48"", ""소매길이"": ""13.5""}, {""가슴너비"": ""38"", ""어깨길이"": ""32"", ""전체길이A"": ""51"", ""소매길이"": ""15""}, {""가슴너비"": ""40"", ""어깨길이"": ""33.5"", ""전체길이A"": ""55"", ""소매길이"": ""16""}, {""가슴너비"": ""43"", ""어깨길이"": ""35.5"", ""전체길이A"": ""59"", ""소매길이"": ""17""}]"
1489,Uniqlo,KIDS,"[""100"", ""110"", ""120"", ""130"", ""140"", ""150""]",BOYS LEGO®그래픽T(반팔)B,UT,"[{""가슴너비"": ""32"", ""어깨길이"": ""27.5"", ""전체길이A"": ""42"", ""소매길이"": ""11""}, {""가슴너비"": ""34"", ""어깨길이"": ""29"", ""전체길이A"": ""45"", ""소매길이"": ""12.5""}, {""가슴너비"": ""36"", ""어깨길이"": ""30.5"", ""전체길이A"": ""48"", ""소매길이"": ""13.5""}, {""가슴너비"": ""38"", ""어깨길이"": ""32"", ""전체길이A"": ""51"", ""소매길이"": ""15""}, {""가슴너비"": ""40"", ""어깨길이"": ""33.5"", ""전체길이A"": ""55"", ""소매길이"": ""16""}, {""가슴너비"": ""43"", ""어깨길이"": ""35.5"", ""전체길이A"": ""59"", ""소매길이"": ""17""}]"
1490,Uniqlo,KIDS,"[""100"", ""110"", ""120"", ""130"", ""140"", ""150""]",BOYS LEGO®그래픽T(반팔)E,UT,"[{""가슴너비"": ""32"", ""어깨길이"": ""27.5"", ""전체길이A"": ""42"", ""소매길이"": ""11""}, {""가슴너비"": ""34"", ""어깨길이"": ""29"", ""전체길이A"": ""45"", ""소매길이"": ""12.5""}, {""가슴너비"": ""36"", ""어깨길이"": ""30.5"", ""전체길이A"": ""48"", ""소매길이"": ""13.5""}, {""가슴너비"": ""38"", ""어깨길이"": ""32"", ""전체길이A"": ""51"", ""소매길이"": ""15""}, {""가슴너비"": ""40"", ""어깨길이"": ""33.5"", ""전체길이A"": ""55"", ""소매길이"": ""16""}, {""가슴너비"": ""43"", ""어깨길이"": ""35.5"", ""전체길이A"": ""59"", ""소매길이"": ""17""}]"
1491,Uniqlo,KIDS,"[""110"", ""120"", ""130"", ""140"", ""150"", ""160""]",BOYS Dry EX V넥T(반팔),티셔츠·가디건,"[{""가슴너비"": ""36"", ""전체팔길이"": ""29"", ""전체길이A"": ""46.5""}, {""가슴너비"": ""38"", ""전체팔길이"": ""31"", ""전체길이A"": ""49.5""}, {""가슴너비"": ""40"", ""전체팔길이"": ""33"", ""전체길이A"": ""52.5""}, {""가슴너비"": ""42"", ""전체팔길이"": ""35"", ""전체길이A"": ""56.5""}, {""가슴너비"": ""45"", ""전체팔길이"": ""37"", ""전체길이A"": ""60.5""}, {""가슴너비"": ""47"", ""전체팔길이"": ""39"", ""전체길이A"": ""64.5""}]"
1492,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL""]",DPJ그래픽T(반팔)K,UT,"[{""가슴너비"": ""43.5"", ""어깨길이"": ""38"", ""전체길이A"": ""61"", ""소매길이"": ""19""}, {""가슴너비"": ""46.5"", ""어깨길이"": ""41"", ""전체길이A"": ""64"", ""소매길이"": ""19.5""}, {""가슴너비"": ""49.5"", ""어깨길이"": ""42.5"", ""전체길이A"": ""67"", ""소매길이"": ""20.5""}, {""가슴너비"": ""52.5"", ""어깨길이"": ""44"", ""전체길이A"": ""70"", ""소매길이"": ""22""}, {""가슴너비"": ""56.5"", ""어깨길이"": ""46"", ""전체길이A"": ""73"", ""소매길이"": ""23""}]"
1493,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""3XL""]",드라이셔츠카라보더폴로셔츠(반팔)세미와이드,폴로셔츠,"[{""가슴너비"": ""45"", ""어깨길이"": ""40"", ""전체길이A"": ""63"", ""소매길이"": ""19""}, {""가슴너비"": ""48"", ""어깨길이"": ""41.5"", ""전체길이A"": ""65"", ""소매길이"": ""19.5""}, {""가슴너비"": ""51"", ""어깨길이"": ""43"", ""전체길이A"": ""68"", ""소매길이"": ""21""}, {""가슴너비"": ""54"", ""어깨길이"": ""44.5"", ""전체길이A"": ""71"", ""소매길이"": ""22""}, {""가슴너비"": ""58"", ""어깨길이"": ""46.5"", ""전체길이A"": ""74"", ""소매길이"": ""23""}, {""가슴너비"": ""62"", ""어깨길이"": ""48.5"", ""전체길이A"": ""76"", ""소매길이"": ""23""}, {""가슴너비"": ""66"", ""어깨길이"": ""50.5"", ""전체길이A"": ""76"", ""소매길이"": ""23""}]"
1494,Uniqlo,BABY,"[""80"", ""90"", ""100""]",BT메쉬탱크탑3PD,상의,"[{""가슴너비"": ""22.5"", ""전체길이A"": ""37""}, {""가슴너비"": ""24.5"", ""전체길이A"": ""40""}, {""가슴너비"": ""26.5"", ""전체길이A"": ""43""}]"
1495,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL""]",Star Wars그래픽T(반팔)N,UT,"[{""가슴너비"": ""46.5"", ""어깨길이"": ""41"", ""전체길이A"": ""64"", ""소매길이"": ""19.5""}, {""가슴너비"": ""49.5"", ""어깨길이"": ""42.5"", ""전체길이A"": ""67"", ""소매길이"": ""20.5""}, {""가슴너비"": ""52.5"", ""어깨길이"": ""44"", ""전체길이A"": ""70"", ""소매길이"": ""22""}, {""가슴너비"": ""56.5"", ""어깨길이"": ""46"", ""전체길이A"": ""73"", ""소매길이"": ""23""}]"
1496,Uniqlo,KIDS,"[""100"", ""110"", ""120"", ""130"", ""140"", ""150""]",GIRLS Dick Bruna그래픽T(반팔)B,UT,"[{""전체팔길이"": ""22.5"", ""전체길이A"": ""46.5"", ""가슴둘레(신체)"": ""49~55"", ""밑단폭"": ""41""}, {""전체팔길이"": ""23.5"", ""전체길이A"": ""50.5"", ""가슴둘레(신체)"": ""53~59"", ""밑단폭"": ""43""}, {""전체팔길이"": ""24.5"", ""전체길이A"": ""54.5"", ""가슴둘레(신체)"": ""57~63"", ""밑단폭"": ""45""}, {""전체팔길이"": ""25.5"", ""전체길이A"": ""58.5"", ""가슴둘레(신체)"": ""61~67"", ""밑단폭"": ""47""}, {""전체팔길이"": ""26.5"", ""전체길이A"": ""63.5"", ""가슴둘레(신체)"": ""65~71"", ""밑단폭"": ""49""}, {""전체팔길이"": ""28"", ""전체길이A"": ""68.5"", ""가슴둘레(신체)"": ""71~77"", ""밑단폭"": ""52""}]"
1497,Uniqlo,male,"[""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""]",미라클에어스키니피트진,진,"[{""엉덩이둘레"": ""86.5"", ""허벅지둘레"": ""27""}, {""엉덩이둘레"": ""89"", ""허벅지둘레"": ""27.5""}, {""엉덩이둘레"": ""91.5"", ""허벅지둘레"": ""28""}, {""엉덩이둘레"": ""94"", ""허벅지둘레"": ""28.5""}, {""엉덩이둘레"": ""96.5"", ""허벅지둘레"": ""29""}, {""엉덩이둘레"": ""99"", ""허벅지둘레"": ""30""}, {""엉덩이둘레"": ""101.5"", ""허벅지둘레"": ""30.5""}, {""엉덩이둘레"": ""104"", ""허벅지둘레"": ""31""}]"
1498,Uniqlo,KIDS,"[""100"", ""110"", ""120"", ""130"", ""140"", ""150""]",GIRLS Disney Project그래픽T(반팔)O,UT,"[{""가슴너비"": ""30"", ""어깨길이"": ""23.5"", ""전체길이A"": ""39"", ""소매길이"": ""8.5""}, {""가슴너비"": ""32"", ""어깨길이"": ""25"", ""전체길이A"": ""42"", ""소매길이"": ""9.5""}, {""가슴너비"": ""34"", ""어깨길이"": ""26.5"", ""전체길이A"": ""45"", ""소매길이"": ""10.5""}, {""가슴너비"": ""36"", ""어깨길이"": ""28"", ""전체길이A"": ""48"", ""소매길이"": ""11.5""}, {""가슴너비"": ""38"", ""어깨길이"": ""29.5"", ""전체길이A"": ""52"", ""소매길이"": ""12.5""}, {""가슴너비"": ""41"", ""어깨길이"": ""31.5"", ""전체길이A"": ""56"", ""소매길이"": ""13""}]"
1499,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL"", ""XXL""]",이지케어스트레치슬림피트스트라이프셔츠(긴팔)노포켓,이지케어셔츠,"[{""가슴너비"": ""49.5"", ""어깨길이"": ""43"", ""전체길이A"": ""74"", ""소매길이"": ""60""}, {""가슴너비"": ""52.5"", ""어깨길이"": ""44.5"", ""전체길이A"": ""76"", ""소매길이"": ""61.5""}, {""가슴너비"": ""55.5"", ""어깨길이"": ""46"", ""전체길이A"": ""78"", ""소매길이"": ""63.5""}, {""가슴너비"": ""59.5"", ""어깨길이"": ""48"", ""전체길이A"": ""81"", ""소매길이"": ""65""}, {""가슴너비"": ""63.5"", ""어깨길이"": ""50"", ""전체길이A"": ""82"", ""소매길이"": ""66""}]"
1500,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL""]",스윔액티브쇼트팬츠,쇼트팬츠,"[{""허리둘레(신체)"": ""68~76"", ""밑단폭"": ""27.5"", ""허벅지폭"": ""33"", ""다리길이"": ""19.5"", ""밑위길이"": ""24"", ""엉덩이둘레"": ""102""}, {""허리둘레(신체)"": ""76~84"", ""밑단폭"": ""28.5"", ""허벅지폭"": ""35"", ""다리길이"": ""20.5"", ""밑위길이"": ""25"", ""엉덩이둘레"": ""108""}, {""허리둘레(신체)"": ""84~92"", ""밑단폭"": ""29.5"", ""허벅지폭"": ""36.5"", ""다리길이"": ""21"", ""밑위길이"": ""25.5"", ""엉덩이둘레"": ""114""}, {""허리둘레(신체)"": ""92~100"", ""밑단폭"": ""30.5"", ""허벅지폭"": ""39"", ""다리길이"": ""22"", ""밑위길이"": ""26.5"", ""엉덩이둘레"": ""122""}]"
1501,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""3XL""]",워쉬보더T(반팔),티셔츠,"[{""가슴너비"": ""45"", ""어깨길이"": ""40"", ""전체길이A"": ""63"", ""소매길이"": ""18.5""}, {""가슴너비"": ""48"", ""어깨길이"": ""41.5"", ""전체길이A"": ""65"", ""소매길이"": ""19""}, {""가슴너비"": ""51"", ""어깨길이"": ""43"", ""전체길이A"": ""68"", ""소매길이"": ""20.5""}, {""가슴너비"": ""54"", ""어깨길이"": ""44.5"", ""전체길이A"": ""71"", ""소매길이"": ""21.5""}, {""가슴너비"": ""58"", ""어깨길이"": ""46.5"", ""전체길이A"": ""74"", ""소매길이"": ""22.5""}, {""가슴너비"": ""62"", ""어깨길이"": ""48.5"", ""전체길이A"": ""76"", ""소매길이"": ""22.5""}, {""가슴너비"": ""66"", ""어깨길이"": ""50.5"", ""전체길이A"": ""76"", ""소매길이"": ""22.5""}]"
1502,Uniqlo,male,"[""M"", ""L""]",피너츠룸슈즈,룸슈즈,"[{""대응사이즈"": ""~24""}, {""대응사이즈"": ""~27""}]"
1503,Uniqlo,KIDS,"[""XS"", ""S"", ""M"", ""L"", ""XL""]",BOYS이지하프팬츠(마드라스체크C),스커트·쇼트팬츠,"[{""밑단폭"": ""16"", ""허벅지폭"": ""22"", ""다리길이"": ""13"", ""밑위길이"": ""19"", ""엉덩이둘레"": ""69"", ""허리둘레(신체치수)"": ""47~53""}, {""밑단폭"": ""17.5"", ""허벅지폭"": ""24"", ""다리길이"": ""15"", ""밑위길이"": ""20.5"", ""엉덩이둘레"": ""75"", ""허리둘레(신체치수)"": ""50~56""}, {""밑단폭"": ""19"", ""허벅지폭"": ""26"", ""다리길이"": ""17"", ""밑위길이"": ""22"", ""엉덩이둘레"": ""81"", ""허리둘레(신체치수)"": ""53~59""}, {""밑단폭"": ""20"", ""허벅지폭"": ""27.5"", ""다리길이"": ""18.5"", ""밑위길이"": ""23"", ""엉덩이둘레"": ""85"", ""허리둘레(신체치수)"": ""56~62""}, {""밑단폭"": ""21"", ""허벅지폭"": ""28.5"", ""다리길이"": ""20"", ""밑위길이"": ""24"", ""엉덩이둘레"": ""89"", ""허리둘레(신체치수)"": ""59~65""}]"
1504,Uniqlo,female,"[""M"", ""L""]",쇼츠(저스트웨이스트)멀티스트라이프,쇼츠·바디쉐이퍼,"[{""엉덩이둘레(신체치수)"": ""88~94"", ""사이드길이"": ""12.5""}, {""엉덩이둘레(신체치수)"": ""94~100"", ""사이드길이"": ""13.5""}]"
1505,Uniqlo,KIDS,"[""110"", ""120"", ""130"", ""140"", ""150""]",BOYS옥스포드셔츠(긴팔)스트라이프,셔츠·블라우스,"[{""가슴너비"": ""41.5"", ""전체팔길이"": ""52.5"", ""어깨길이"": ""31"", ""전체길이B"": ""47"", ""소매길이"": ""37""}, {""가슴너비"": ""43.5"", ""전체팔길이"": ""57.5"", ""어깨길이"": ""32.5"", ""전체길이B"": ""50"", ""소매길이"": ""41""}, {""가슴너비"": ""45.5"", ""전체팔길이"": ""62.5"", ""어깨길이"": ""34"", ""전체길이B"": ""53"", ""소매길이"": ""45.5""}, {""가슴너비"": ""47.5"", ""전체팔길이"": ""67.5"", ""어깨길이"": ""35.5"", ""전체길이B"": ""57"", ""소매길이"": ""49.5""}, {""가슴너비"": ""50.5"", ""전체팔길이"": ""72.5"", ""어깨길이"": ""37.5"", ""전체길이B"": ""61"", ""소매길이"": ""53.5""}]"
1506,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL""]",Star Wars피케폴로셔츠(반팔),폴로셔츠,"[{""가슴너비"": ""48"", ""어깨길이"": ""41.5"", ""전체길이A"": ""64"", ""소매길이"": ""19.5""}, {""가슴너비"": ""51"", ""어깨길이"": ""43"", ""전체길이A"": ""67"", ""소매길이"": ""20.5""}, {""가슴너비"": ""54"", ""어깨길이"": ""44.5"", ""전체길이A"": ""70"", ""소매길이"": ""22""}, {""가슴너비"": ""58"", ""어깨길이"": ""46.5"", ""전체길이A"": ""73"", ""소매길이"": ""23""}]"
1507,Uniqlo,female,"[""S"", ""M"", ""L"", ""XL""]",크루넥점프수트,원피스·튜닉,"[{""허리둘레(신체)"": ""60~66"", ""밑단폭"": ""13"", ""허벅지폭"": ""30.5"", ""엉덩이둘레"": ""90"", ""밑위길이"": ""26"", ""가슴너비"": ""43.5"", ""전체길이B"": ""41""}, {""허리둘레(신체)"": ""63~69"", ""밑단폭"": ""14"", ""허벅지폭"": ""31.5"", ""엉덩이둘레"": ""103"", ""밑위길이"": ""26.5"", ""가슴너비"": ""46"", ""전체길이B"": ""42""}, {""허리둘레(신체)"": ""69~75"", ""밑단폭"": ""14.5"", ""허벅지폭"": ""33"", ""엉덩이둘레"": ""109"", ""밑위길이"": ""28"", ""가슴너비"": ""49"", ""전체길이B"": ""43""}, {""허리둘레(신체)"": ""75~81"", ""밑단폭"": ""15"", ""허벅지폭"": ""35"", ""엉덩이둘레"": ""115"", ""밑위길이"": ""29"", ""가슴너비"": ""52"", ""전체길이B"": ""44""}]"
1508,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL""]",ND Dry스트레치스웨트팬츠16FRA,롱팬츠,"[{""허리둘레(신체)"": ""68~76"", ""엉덩이둘레"": ""98"", ""밑위길이"": ""24.5"", ""허벅지폭"": ""31.5"", ""밑단폭"": ""12.5""}, {""허리둘레(신체)"": ""76~84"", ""엉덩이둘레"": ""104"", ""밑위길이"": ""25.5"", ""허벅지폭"": ""33"", ""밑단폭"": ""13.5""}, {""허리둘레(신체)"": ""84~92"", ""엉덩이둘레"": ""110"", ""밑위길이"": ""26.5"", ""허벅지폭"": ""35"", ""밑단폭"": ""14""}, {""허리둘레(신체)"": ""92~100"", ""엉덩이둘레"": ""118"", ""밑위길이"": ""27"", ""허벅지폭"": ""37.5"", ""밑단폭"": ""15""}]"
1509,Uniqlo,BABY,"[""80"", ""90"", ""100""]",BT레깅스(10부)체크,상의,"[{""엉덩이둘레"": ""51"", ""다리길이"": ""24.5""}, {""엉덩이둘레"": ""54"", ""다리길이"": ""30.5""}, {""엉덩이둘레"": ""57"", ""다리길이"": ""37.5""}]"
1510,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL"", ""XXL""]",UTGP그래픽T(반팔)PIXAR,UT,"[{""가슴너비"": ""46.5"", ""전체길이A"": ""64"", ""어깨너비"": ""41""}, {""가슴너비"": ""49.5"", ""전체길이A"": ""67"", ""어깨너비"": ""42.5""}, {""가슴너비"": ""52.5"", ""전체길이A"": ""70"", ""어깨너비"": ""44""}, {""가슴너비"": ""56.5"", ""전체길이A"": ""73"", ""어깨너비"": ""46""}, {""가슴너비"": ""60.5"", ""전체길이A"": ""75.5"", ""어깨너비"": ""48""}]"
1511,Uniqlo,female,"[""S"", ""M"", ""L"", ""XL"", ""XXL""]",UTGP 그래픽T(반팔),UT,"[{""가슴너비"": ""41.5"", ""전체길이A"": ""62"", ""어깨너비"": ""34""}, {""가슴너비"": ""44"", ""전체길이A"": ""64"", ""어깨너비"": ""35""}, {""가슴너비"": ""47"", ""전체길이A"": ""66"", ""어깨너비"": ""36.5""}, {""가슴너비"": ""50"", ""전체길이A"": ""68.5"", ""어깨너비"": ""38""}, {""가슴너비"": ""53"", ""전체길이A"": ""70.5"", ""어깨너비"": ""39""}]"
1512,Uniqlo,male,"[""M"", ""L"", ""XL""]",프린트트렁크스B,트렁크스·브리프,"[{""허리둘레(신체)"": ""76~84"", ""사이드길이"": ""33.5""}, {""허리둘레(신체)"": ""84~92"", ""사이드길이"": ""35.5""}, {""허리둘레(신체)"": ""92~100"", ""사이드길이"": ""37.5""}]"
1513,Uniqlo,female,"[""M"", ""L"", ""XL""]",울트라심리스쇼츠(비키니)헤더,쇼츠·바디쉐이퍼,"[{""엉덩이둘레(신체치수)"": ""88~94"", ""사이드길이"": ""6""}, {""엉덩이둘레(신체치수)"": ""94~100"", ""사이드길이"": ""6.5""}, {""엉덩이둘레(신체치수)"": ""100~106"", ""사이드길이"": ""7""}]"
1514,Uniqlo,female,"[""S"", ""M"", ""L"", ""XL""]",히트텍브라탱크탑(스트라이프),브라탑,"[{""가슴너비"": ""35.5"", ""전체길이"": ""55""}, {""가슴너비"": ""37"", ""전체길이"": ""57""}, {""가슴너비"": ""39.5"", ""전체길이"": ""59""}, {""가슴너비"": ""42"", ""전체길이"": ""61""}]"
1515,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL""]",이지케어체크셔츠(긴팔),이지케어셔츠,"[{""가슴너비"": ""53.5"", ""전체팔길이"": ""80.5"", ""어깨길이"": ""44"", ""전체길이B"": ""76"", ""목둘레"": ""38""}, {""가슴너비"": ""56.5"", ""전체팔길이"": ""83"", ""어깨길이"": ""45.5"", ""전체길이B"": ""78"", ""목둘레"": ""40""}, {""가슴너비"": ""59.5"", ""전체팔길이"": ""85.5"", ""어깨길이"": ""47"", ""전체길이B"": ""80"", ""목둘레"": ""42""}, {""가슴너비"": ""63.5"", ""전체팔길이"": ""88"", ""어깨길이"": ""49"", ""전체길이B"": ""83"", ""목둘레"": ""44""}]"
